country_code,location,name,coordinates
FR,SPW,Saint-Pere-en-Retz,4712N 00202W
FR,SP2,Saint-Pereuse,4704N 00348E
FR,NPV,Saint-Pever,4829N 00306W
FR,YDS,Saint-Pey-d'Armens,4451N 00007W
FR,SP8,Saint-Pey-de-Castets,4449N 00004W
FR,JXP,Saint-Phal,4807N 00400E
FR,PUW,Saint-Philbert-de-Bouaine,4659N 00131W
FR,PG2,Saint-Philbert-de-Grand-Lieu,4704N 00140W
FR,C5D,Saint-Philbert-des-Champs,4913N 00017E
FR,SDU,Saint-Philbert-du-Pont-Charrault,4639N 00059W
FR,PBM,Saint-Philbert-en-Mauges,4709N 00101W
FR,HBB,Saint-Philbert-sur-Risle,4917N 00039E
FR,2PH,Saint-Philibert,4712N 00501E
FR,PHI,Saint-Philibert,4735N 00300W
FR,PHH,Saint-Philippe-d'Aiguille,4455N 00002W
FR,HGL,Saint-Philippe-du-Seignal,4449N 00015E
FR,399,Saint-Phyton,5011N 00329E
FR,NPI,Saint-Piat,4832N 00135E
FR,SP3,Saint-Pierre,4823N 00728E
FR,TPG,Saint-Pierre-Aigle,4918N 00310E
FR,PBZ,Saint-Pierre-Bois,4820N 00720E
FR,SPF,Saint-Pierre-d'Albigny,4534N 00609E
FR,DDA,Saint-Pierre-d'Allevard,4522N 00602E
FR,DDM,Saint-Pierre-d'Aurillac,4435N 00012W
FR,PDU,Saint-Pierre-d'Autils,4907N 00125E
FR,IRB,Saint-Pierre-de-Bailleul,4907N 00124E
FR,GPB,Saint-Pierre-de-Bat,4440N 00014W
FR,V6P,Saint-Pierre-de-Belleville,4528N 00616E
FR,DBF,Saint-Pierre-de-Buf,4522N 00444E
FR,SPY,Saint-Pierre-de-Chandieu,4539N 00501E
FR,PCV,Saint-Pierre-de-Cheville,4738N 00026E
FR,XSP,Saint-Pierre-de-Clairac,4411N 00046E
FR,PFQ,Saint-Pierre-de-Franqueville,4924N 00111E
FR,CWD,Saint-Pierre-de-Fursac,4609N 00131E
FR,NN8,Saint-Pierre-de-Maille,4641N 00051E
FR,X28,Saint-Pierre-de-Manneville,4924N 00056E
FR,IEM,Saint-Pierre-de-Mons,4433N 00013W
FR,PZP,Saint-Pierre-de-Plesguen,4827N 00155W
FR,SPD,Saint-Pierre-des-Corps,4722N 00043E
FR,ZZZ,Saint-Pierre-des-Landes,4816N 00101W
FR,PDX,Saint-Pierre-de-Varengeville,4930N 00055E
FR,PVS,Saint-Pierre-de-Vassols,4406N 00509E
FR,PEF,Saint-Pierre-d'Exideuil,4608N 00015E
FR,P7S,Saint-Pierre-d'Irube,4329N 00128W
FR,DZO,Saint-Pierre-d'Oleron,4557N 00119W
FR,SPM,Saint-Pierre-du-Mont,4353N 00031W
FR,PP7,Saint-Pierre-du-Palais,4510N 00009W
FR,DDY,Saint-Pierre-du-Perray,4836N 00229E
FR,RDR,Saint-Pierre-du-Regard,4850N 00032W
FR,PDY,Saint-Pierre-du-Vauvray,4914N 00113E
FR,SPE,Saint-Pierre-Eglise,4940N 00124W
FR,SFY,Saint-Pierre-en-Faucigny,4603N 00623E
FR,NS8,Saint-Pierre-en-Vaux,4703N 00432E
FR,XPG,Saint-Pierre-la-Garenne,4909N 00124E
FR,S9X,Saint-Pierre-la-Noue,4605N 00048W
FR,UPD,Saint-Pierre-la-Palud,4547N 00436E
FR,SII,Saint-Pierre-le-Moutier,4648N 00307E
FR,6SP,Saint-Pierre-les-Bitry,4926N 00304E
FR,PJB,Saint-Pierre-les-Elbeuf,4916N 00103E
FR,NTX,Saint-Pierre-les-Etieux,4644N 00235E
FR,SPN,Saint-Pierre-les-Nemours,4816N 00241E
FR,UXV,Saint-Pierre-le-Vieux,4623N 00045W
FR,PII,Saint-Pierre-le-Viger,4949N 00051E
FR,QP3,Saint-Pierremont,4943N 00353E
FR,QX5,Saint-Pierremont,4929N 00456E
FR,SPP,Saint-Pierre-Montlimart,4716N 00102W
FR,SQR,Saint-Pierre-Quiberon,4731N 00308W
FR,SIV,Saint-Pierre-sur-Dives,4901N 00002W
FR,PIT,Saint-Pierre-Toirac,4432N 00158E
FR,S2P,Saint-Plancard,4310N 00034E
FR,DU7,Saint-Point-Lac,4649N 00618E
FR,IOI,Saint-Pois,4845N 00104W
FR,EON,Saint-Pol-de-Leon,4841N 00359W
FR,SPQ,Saint-Pol-sur-Mer,5102N 00221E
FR,SPO,Saint-Pol-sur-Ternoise,5023N 00220E
FR,SWP,Saint-Polycarpe,4302N 00218E
FR,TPN,Saint-Pons-de-Thomieres,4329N 00246E
FR,PCM,Saint-Pons-la-Calm,4406N 00433E
FR,URC,Saint-Pourcain-sur-Sioule,4618N 00318E
FR,NPS,Saint-Prest,4829N 00131E
FR,IPR,Saint-Preuil,4536N 00100W
FR,SPA,Saint-Priest,4443N 00432E
FR,SPC,Saint-Priest,4605N 00219E
FR,ZRP,Saint-Priest,4542N 00457E
FR,PFK,Saint-Priest-de-Gimel,4518N 00152E
FR,9GL,Saint-Priest-des-Champs,4559N 00246E
FR,PSZ,Saint-Priest-en-Jarez,4528N 00422E
FR,QPP,Saint-Priest-la-Prugne,4558N 00345E
FR,S7F,Saint-Priest-les-Fougeres,4532N 00101E
FR,ZW2,Saint-Priest-Palus,4554N 00140E
FR,RTX,Saint-Priest-sous-Aixe,4549N 00106E
FR,TPS,Saint-Privat,4345N 00325E
FR,IVX,Saint-Privat-des-Vieux,4408N 00407E
FR,98Y,Saint-Prive,4741N 00300E
FR,TPV,Saint-Prive,4641N 00434E
FR,PXJ,Saint-Prix,4614N 00339E
FR,XY2,Saint-Prix,4901N 00216E
FR,PJT,Saint-Projet-Saint-Constant,4544N 00021E
FR,SPT,Saint-Prouant,4646N 00058W
FR,YMM,Saint-Pryve-Saint-Mesmin,4752N 00152E
FR,YPZ,Saint-Puy,4353N 00028E
FR,SQP,Saint-Quay-Perros,4847N 00327W
FR,QPT,Saint-Quay-Portrieux,4839N 00250W
FR,STQ,Saint-Quentin,4951N 00317E
FR,SQC,Saint-Quentin-au-Bosc,4956N 00120E
FR,SQB,Saint-Quentin-de-Baron,4449N 00017W
FR,QCP,Saint-Quentin-de-Caplong,4447N 00008E
FR,SKK,Saint-Quentin-des-Isles,4903N 00035E
FR,QQP,Saint-Quentin-des-Pres,4931N 00145E
FR,3QT,Saint-Quentin-du-Dropt,4441N 00035E
FR,SQY,Saint-Quentin-en-Yvelines,4846N 00200E
FR,SQF,Saint-Quentin-Fallavier,4538N 00507E
FR,QLC,Saint-Quentin-la-Motte-Croix-au-Bailly,5004N 00127E
FR,Q33,Saint-Quentin-Lamotte-Croix-au-Bailly,5004N 00127E
FR,ZQG,Saint-Quentin-la-Poterie,4403N 00426E
FR,QL3,Saint-Quentin-les-Chardonnets,4847N 00045W
FR,QS2,Saint-Quentin-sur-Isere,4517N 00533E
FR,SQH,Saint-Quentin-sur-le-Homme,4838N 00118W
FR,SQ4,Saint-Quirin,4837N 00704E
FR,SRA,Saint-Rambert-d'Albon,4517N 00449E
FR,RTK,Saint-Rambert-en-Bugey,4557N 00526E
FR,SRL,Saint-Raphael,4325N 00646E
FR,T7R,Saint-Regle,4725N 00103E
FR,AXQ,Saint-Remy,4646N 00450E
FR,RMI,Saint-Remy,4855N 00030W
FR,RMW,Saint-Remy,4424N 00202E
FR,SIR,Saint-Remy,4738N 00418E
FR,RXO,Saint-Remy-au-Bois,5022N 00152E
FR,RB4,Saint-Remy-Boscrocourt,5001N 00123E
FR,SC9,Saint-Remy-Chaussee,5010N 00352E
FR,RMU,Saint-Remy-de-Maurienne,4523N 00615E
FR,YEZ,Saint-Remy-de-Provence,4347N 00450E
FR,R3V,Saint-Remy-du-Val,4820N 00015E
FR,SRZ,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,4837N 00438E
FR,YLU,Saint-Remy-en-l'Eau,4928N 00225E
FR,USQ,Saint-Remy-en-Mauges,4716N 00105W
FR,RMV,Saint-Remy-la-Vanne,4848N 00314E
FR,SRY,Saint-Remy-les-Chevreuse,4842N 00204E
FR,ZHU,Saint-Remy-l'Honore,4845N 00152E
FR,RYV,Saint-Remy-sur-Avre,4845N 00114E
FR,B9Y,Saint-Remy-sur-Bussy,4903N 00435E
FR,S39,Saint-Remy-sur-Creuse,4657N 00041E
FR,TWQ,Saint-Remy-sur-Durolle,4553N 00336E
FR,SRE,Saint-Renan,4826N 00437W
FR,DSR,Saint-Restitut,4420N 00447E
FR,RVN,Saint-Reverend,4642N 00150W
FR,RFO,Saint-Roch,4726N 00034E
FR,SG6,Saint-Rogatien,4609N 00104W
FR,RMQ,Saint-Romain,4517N 00009E
FR,SRM,Saint-Romain,4700N 00442E
FR,RDO,Saint-Romain-au-Mont-d'Or,4550N 00450E
FR,9SR,Saint-Romain-d'Ay,4510N 00440E
FR,ROB,Saint-Romain-de-Benet,4541N 00050W
FR,ZQS,Saint-Romain-de-Colbosc,4932N 00022E
FR,RDJ,Saint-Romain-de-Jalionas,4545N 00513E
FR,QPM,Saint-Romain-de-Lerps,4459N 00448E
FR,RRM,Saint-Romain-de-Popey,4551N 00432E
FR,S5U,Saint-Romain-d'Urfe,4553N 00350E
FR,QSR,Saint-Romain-en-Gal,4532N 00452E
FR,RMR,Saint-Romain-en-Gier,4534N 00443E
FR,S3J,Saint-Romain-en-Jarez,4533N 00431E
FR,NOT,Saint-Romain-en-Viennois,4415N 00507E
FR,SE9,Saint-Romain-et-Saint-Clement,4526N 00052E
FR,RLC,Saint-Romain-Lachalm,4516N 00420E
FR,PQJ,Saint-Romain-la-Virvee,4458N 00024W
FR,YUR,Saint-Romain-le-Puy,4533N 00407E
FR,XRO,Saint-Romain-sur-Cher,4719N 00124E
FR,IEV,Saint-Roman,4441N 00526E
FR,YCM,Saint-Roman-de-Malegarde,4416N 00458E
FR,S5R,Saint-Romans,4507N 00519E
FR,S45,Saint-Rome-de-Cernon,4401N 00258E
FR,A4R,Saint-Rome-de-Tarn,4403N 00254E
FR,SSN,Saintry-sur-Seine,4836N 00230E
FR,S8S,Saint-Saens,4940N 00117E
FR,BMY,Saint-Salvy-de-la-Balme,4337N 00224E
FR,9SN,Saint-Samson,4848N 00330W
FR,SBM,Saint-Samson-de-Bonfosse,4903N 00107W
FR,63X,Saint-Sandoux,4538N 00307E
FR,A8V,Saint-Santin-Aveyron,4439N 00213E
FR,DJQ,Saint-Sardos,4354N 00108E
FR,UJJ,Saint-Satur,4720N 00251E
FR,N9N,Saint-Saturnin,4539N 00306E
FR,SS2,Saint-Saturnin,4342N 00328E
FR,SS3,Saint-Saturnin,4517N 00248E
FR,U5I,Saint-Saturnin,4630N 00214E
FR,UI2,Saint-Saturnin,4803N 00009E
FR,TQJ,Saint-Saturnin-d'Apt,4355N 00522E
FR,SSC,Saint-Saturnin-de-Lucian,4341N 00327E
FR,ULM,Saint-Saturnin-du-Limet,4749N 00104W
FR,SST,Saint-Saturnin-les-Avignon,4357N 00455E
FR,ZUE,Saint-Saulve,5022N 00333E
FR,6VS,Saint-Sauvant,4622N 00003E
FR,SSJ,Saint-Sauvant,4544N 00030W
FR,AQT,Saint-Sauveur,4512N 00050W
FR,IUV,Saint-Sauveur,4919N 00247E
FR,NV8,Saint-Sauveur,4648N 00037E
FR,QXS,Saint-Sauveur,4956N 00213E
FR,S6S,Saint-Sauveur,4649N 00025W
FR,SR3,Saint-Sauveur,4452N 00035E
FR,SSV,Saint-Sauveur,4345N 00124E
FR,SV9,Saint-Sauveur,4509N 00521E
FR,ZSP,Saint-Sauveur,4748N 00623E
FR,TT8,Saint-Sauveur-d'Aunis,4613N 00053W
FR,UJQ,Saint-Sauveur-de-Meilhan,4439N 00000E
FR,S2M,Saint-Sauveur-de-Montagut,4449N 00435E
FR,8SD,Saint-Sauveur-de-Peyre,4439N 00317E
FR,TJQ,Saint-Sauveur-de-Puynormand,4500N 00000W
FR,DLS,Saint-Sauveur-des-Landes,4820N 00119W
FR,S3R,Saint-Sauveur-en-Rue,4516N 00430E
FR,VCM,Saint-Sauveur-le-Vicomte,4923N 00131W
FR,UY6,Saint-Sauvy,4342N 00050E
FR,2SV,Saint-Savin,4508N 00026W
FR,TSN,Saint-Savin,4634N 00052E
FR,SSX,Saint-Savin-de-Blay,4509N 00027W
FR,IAV,Saint-Savinien,4553N 00041W
FR,SWO,Saint-Saviol,4608N 00014E
FR,SDT,Saint-Sebastien-de-Morsent,4901N 00105E
FR,SSK,Saint-Sebastien-sur-Loire,4712N 00130W
FR,3VS,Saint-Secondin,4620N 00029E
FR,LLJ,Saint-Selve,4440N 00029W
FR,S5A,Saint-Senier-sous-Avranches,4841N 00120W
FR,ESJ,Saint-Series,4344N 00406E
FR,TQN,Saint-Sernin,4442N 00014E
FR,B77,Saint-Sernin-du-Bois,4650N 00426E
FR,NDN,Saint-Sernin-du-Plain,4654N 00437E
FR,RRC,Saint-Sernin-sur-Rance,4353N 00236E
FR,UQJ,Saint-Seuri-de-Bourg,4503N 00034W
FR,RJB,Saint-Seurin-de-Bourg,4503N 00034W
FR,ECR,Saint-Seurin-de-Cadourne,4517N 00047W
FR,DC6,Saint-Seurin-de-Cursac,4509N 00038W
FR,SSL,Saint-Seurin-sur-l'Isle,4500N 00000W
FR,VXE,Saint-Sever,4346N 00034W
FR,S4C,Saint-Sever-Calvados,4850N 00102W
FR,SNJ,Saint-Severin,4518N 00014E
FR,SXV,Saint-Severin-sur-Boutonne,4605N 00025W
FR,52G,Saints-Geosmes,4749N 00519E
FR,ZIL,Saint-Sigismond-de-Clermont,4527N 00032W
FR,7SB,Saint-Silvain-Bellegarde,4558N 00218E
FR,X23,Saint-Silvain-sous-Toulx,4615N 00210E
FR,SSB,Saint-Simeon-de-Bressieux,4520N 00515E
FR,OMN,Saint-Simon,4458N 00229E
FR,TIM,Saint-Simon,4945N 00310E
FR,SBJ,Saint-Simon-de-Bordes,4523N 00027W
FR,S86,Saint-Sorlin,4528N 00456E
FR,S2B,Saint-Sorlin-en-Bugey,4553N 00522E
FR,3SS,Saint-Sornin,4542N 00026E
FR,SOC,Saint-Sornin,4546N 00058W
FR,S8A,Saint-Sornin-Leulac,4612N 00118E
FR,UPP,Saint-Soupplets,4902N 00248E
FR,TPA,Saint-Sulpice,4346N 00141E
FR,UPI,Saint-Sulpice,4922N 00207E
FR,SD6,Saint-Sulpice-de-Cognac,4546N 00023W
FR,SDH,Saint-Sulpice-de-Faleyrens,4452N 00011W
FR,TNI,Saint-Sulpice-de-Pommiers,4440N 00007W
FR,UPR,Saint-Sulpice-de-Royan,4540N 00100W
FR,JQW,Saint-Sulpice-des-Rivoires,4528N 00536E
FR,UPY,Saint-Sulpice-et-Cameyrac,4455N 00024W
FR,SUU,Saint-Sulpice-Lauriere,4603N 00128E
FR,SP6,Saint-Sulpice-le-Dunois,4618N 00144E
FR,SU6,Saint-Sulpice-le-Gueretois,4612N 00150E
FR,FII,Saint-Sulpice-les-Feuilles,4619N 00122E
FR,398,Saint-Sulpice-le-Verdon,4654N 00125W
FR,S3L,Saint-Sulpice-sur-Leze,4320N 00120E
FR,RTP,Saint-Sulpice-sur-Risle,4847N 00040E
FR,SYJ,Saint-Sylvain-d'Anjou,4731N 00028W
FR,UVH,Saint-Sylvestre,4600N 00123E
FR,XSC,Saint-Sylvestre-Cappel,5046N 00232E
FR,XZC,Saint-Sylvestre-sur-Lot,4424N 00049E
FR,2SS,Saint-Symphorien,4804N 00007W
FR,FPT,Saint-Symphorien,4426N 00029W
FR,SS9,Saint-Symphorien,4616N 00030W
FR,PHO,Saint-Symphorien-de-Lay,4557N 00413E
FR,ORF,Saint-Symphorien-des-Bruyeres,4847N 00035E
FR,SDO,Saint-Symphorien-d'Ozon,4538N 00451E
FR,AQ6,Saint-Symphorien-sous-Chomerac,4443N 00442E
FR,SSU,Saint-Symphorien-sur-Coise,4538N 00427E
FR,SHV,Saint-Symphorien-sur-Couze,4603N 00114E
FR,2ES,Saint-Thibaud-de-Couz,4530N 00550E
FR,SNH,Saint-Thibault,4812N 00408E
FR,VIG,Saint-Thibault-des-Vignes,4852N 00241E
FR,THY,Saint-Thibery,4324N 00325E
FR,IEE,Saint-Thierry,4918N 00358E
FR,8ST,Saint-Thomas,4331N 00105E
FR,JCC,Saint-Thomas-de-Conac,4523N 00041W
FR,TYA,Saint-Thomas-en-Royans,4502N 00517E
FR,STH,Saint-Thonan,4829N 00420W
FR,SHU,Saint-Thual,4820N 00156W
FR,TZU,Saint-Thurial,4802N 00156W
FR,QSH,Saint-Thuriau,4801N 00257W
FR,ZA9,Saint-Thurien,4924N 00033E
FR,ZAV,Saint-Thurien,4757N 00338W
FR,KAT,Saint-Tricat,5053N 00150E
FR,TCO,Saint-Trivier-de-Courtes,4627N 00504E
FR,VVS,Saint-Trivier-sur-Moignans,4604N 00454E
FR,TRJ,Saint-Trojan,4505N 00034W
FR,5TB,Saint-Trojan-les-Bains,4550N 00112W
FR,STP,Saint-Tropez,4316N 00638E
FR,TDA,Saint-Tugdual,4805N 00320W
FR,UP8,Saint-Ulphace,4810N 00049E
FR,SXW,Saint-Urbain-Sur-Marne,4824N 00511E
FR,UCS,Saint-Urcisse,4356N 00137E
FR,TUA,Saint-Usage,4706N 00516E
FR,TSU,Saint-Usuge,4641N 00515E
FR,XUZ,Saint-Uze,4511N 00452E
FR,VPA,Saint-Vaast-Dieppedalle,4945N 00043E
FR,VHH,Saint-Vaast-la-Hougue,4935N 00116W
FR,M5L,Saint-Vaast-les-Mello,4916N 00223E
FR,XCS,Saint-Vaize,4549N 00038W
FR,VZB,Saint-Valbert,4751N 00624E
FR,VTI,Saint-Valentin,4657N 00152E
FR,NVQ,Saint-Valerien,4811N 00306E
FR,VEX,Saint-Valery-en-Caux,4952N 00043E
FR,VLZ,Saint-Valery-sur-Bresle,4944N 00143E
FR,SVS,Saint-Valery-sur-Somme,5011N 00138E
FR,VNR,Saint-Vallerin,4641N 00440E
FR,SIF,Saint-Vallier,4510N 00449E
FR,VA5,Saint-Vallier,4639N 00422E
FR,VDT,Saint-Vallier-de-Thiey,4341N 00650E
FR,3AH,Saint-Vallier-sur-Marne,4750N 00524E
FR,5TV,Saint-Varent,4653N 00014W
FR,C23,Saint-Vaury,4612N 00145E
FR,SI4,Saint-Venant,5037N 00233E
FR,8SV,Saint-Verand,4510N 00520E
FR,TVA,Saint-Verand,4615N 00445E
FR,XVR,Saint-Verand,4555N 00432E
FR,ZIT,Saint-Viance,4513N 00127E
FR,IUD,Saint-Viaud,4715N 00201W
FR,ST6,Saint-Victor,4624N 00237E
FR,SVR,Saint-Victor,4506N 00440E
FR,VCJ,Saint-Victor-de-Cessieu,4533N 00524E
FR,V67,Saint-Victor-de-Malcap,4415N 00413E
FR,3SV,Saint-Victor-de-Morestel,4542N 00530E
FR,SVC,Saint-Victoret,4325N 00514E
FR,S9V,Saint-Victor-l'Abbaye,4940N 00107E
FR,XVT,Saint-Victor-la-Coste,4440N 00438E
FR,7SV,Saint-Victor-Rouzaud,4305N 00134E
FR,V4L,Saint-Victor-sur-Loire,4527N 00415E
FR,SVK,Saint-Victor-sur-Rhins,4600N 00417E
FR,V8N,Saint-Victurnien,4553N 00100E
FR,YVV,Saint-Vigor,4905N 00116E
FR,SVD,Saint-Vigor-d'Ymonville,4930N 00022E
FR,8UR,Saint-Vigor-le-Grand,4917N 00041W
FR,XBB,Saint-Vincent-de-Barbeyrargues,4342N 00353E
FR,7SS,Saint-Vincent-de-Boisset,4600N 00407E
FR,V7X,Saint-Vincent-de-Connezac,4510N 00024E
FR,VMU,Saint-Vincent-de-Mercuze,4522N 00557E
FR,SVP,Saint-Vincent-de-Paul,4345N 00100W
FR,WSV,Saint-Vincent-de-Paul,4458N 00029W
FR,VDP,Saint-Vincent-de-Pertignas,4448N 00006W
FR,VNT,Saint-Vincent-de-Reins,4605N 00424E
FR,S4V,Saint-Vincent-des-Landes,4739N 00130W
FR,S4T,Saint-Vincent-des-Pres,4818N 00023E
FR,WSD,Saint-Vincent-de-Tyrosse,4340N 00118W
FR,VB4,Saint-Vincent-du-Boulay,4906N 00029E
FR,ICB,Saint-Vincent-en-Bresse,4639N 00503E
FR,6VP,Saint-Vincent-Lespinasse,4407N 00057E
FR,WSR,Saint-Vincent-Rive-d'Olt,4428N 00117E
FR,VOT,Saint-Vincent-sur-Oust,4742N 00209W
FR,SIT,Saint-Vit,4711N 00549E
FR,S2V,Saint-Vite,4429N 00058E
FR,IEN,Saint-Vivien,4605N 00103W
FR,S9I,Saint-Vivien,4454N 00006E
FR,WVD,Saint-Vivien-de-Blaye,4506N 00030W
FR,SV5,Saint-Vivien-de-Medoc,4526N 00102W
FR,982,Saint-Vivien-de-Monsegur,4437N 00006E
FR,VUG,Saint-Vougay,4835N 00408W
FR,8HT,Saint-Vrain,4832N 00220E
FR,VNA,Saint-Vran,4814N 00229W
FR,SVB,Saint-Vulbas,4550N 00516E
FR,SWD,Saint-Wandrille-Rancon,4932N 00046E
FR,SAW,Saint-Witz,4904N 00233E
FR,XNS,Saint-Xandre,4612N 00106W
FR,STY,Saint-Yan,4624N 00402E
FR,SJA,Saint-Yorre,4604N 00328E
FR,SYP,Saint-Yrieix-la-Perche,4530N 00112E
FR,YBO,Saint-Yrieix-les-Bois,4606N 00158E
FR,SXC,Saint-Yrieix-sur-Charente,4541N 00007E
FR,YH8,Saint-Ythaire,4634N 00437E
FR,YVY,Saint-Yvi,4758N 00356W
FR,P7T,Saint-Yzan-de-Soudiac,4508N 00025W
FR,SY2,Saint-Yzans-de-Medoc,4519N 00049W
FR,IVI,Sainville,4825N 00153E
FR,SXJ,Saix,4708N 00000E
FR,AIJ,Saix,4335N 00211E
FR,SAL,Salaise-sur-Sanne,4520N 00449E
FR,SL4,Salaunes,4456N 00050W
FR,SXS,Salbris,4726N 00203E
FR,SI2,Saleilles,4239N 00257E
FR,SAS,Salernes,4334N 00614E
FR,SUX,Saleux,4951N 00214E
FR,ALI,Salies-de-Bearn,4329N 00055W
FR,DST,Salies-du-Salat,4307N 00057E
FR,AQN,Salignac,4501N 00022W
FR,GXN,Salignac-sur-Charente,4540N 00025W
FR,R7G,Saligny-sur-Roudon,4628N 00345E
FR,SDG,Salin-de-Giraud,4325N 00444E
FR,SAI,Salindres,4410N 00409E
FR,IEL,Salinelles,4347N 00404E
FR,INS,Salins-les-Bains,4656N 00552E
FR,SCS,Sallanches,4556N 00638E
FR,SUM,Sallaumines,5025N 00252E
FR,EBO,Sallebuf,4450N 00024W
FR,L5D,Salledes,4539N 00320E
FR,RXS,Salleles-Cabardes,4319N 00226E
FR,SUD,Salleles-d'Aude,4316N 00257E
FR,S9A,Sallertaine,4651N 00158W
FR,SLL,Salles,4432N 00052W
FR,LB4,Salles-Arbuissonnas-en-Beaujolais,4602N 00438E
FR,ACB,Salles-Courbaties,4428N 00205E
FR,SNE,Salles-d'Angles,4537N 00020W
FR,EED,Salles-d'Aude,4314N 00307E
FR,VPS,Salles-et-Pratviel,4250N 00036E
FR,YZY,Salles-Lavalette,4523N 00014E
FR,C6I,Salles-Mongiscard,4330N 00050W
FR,S3N,Salles-sur-Garonne,4316N 00111E
FR,SL9,Salles-sur-Mer,4606N 00103W
FR,SO5,Salome,5032N 00250E
FR,SDP,Salon-de-Provence,4338N 00506E
FR,SX7,Salouel,4952N 00215E
FR,SAC,Salses-le-Chateau,4250N 00255E
FR,SGN,Salsigne,4320N 00221E
FR,VGC,Salvagnac,4355N 00142E
FR,8AD,Salvezines,4247N 00219E
FR,SIA,Salviac,4441N 00115E
FR,SKT,Samatan,4330N 00056E
FR,SZ2,Samazan,4426N 00007E
FR,S8B,Sambin,4726N 00118E
FR,S5N,Sameon,5029N 00320E
FR,SMQ,Samer,5038N 00145E
FR,AMM,Sammarcolles,4702N 00009E
FR,SKO,Sammeron,4857N 00305E
FR,OEN,Samoens,4605N 00644E
FR,QSO,Samois-sur-Seine,4827N 00245E
FR,SZO,Samonac,4504N 00033W
FR,SMW,Samoreau,4825N 00245E
FR,A5D,Sampans,4707N 00527E
FR,XGM,Sampigny-les-Maranges,4654N 00439E
FR,YNR,Sanary-sur-Mer,4307N 00548E
FR,SNQ,Sance,4620N 00450E
FR,SRR,Sancerre,4720N 00250E
FR,YGA,Sancey-le-Grand,4718N 00635E
FR,YLG,Sancey-le-Long,4718N 00636E
FR,SVE,Sancheville,4811N 00134E
FR,SNI,Sancoins,4649N 00255E
FR,S3D,Sand,4823N 00737E
FR,S2D,Sandillon,4751N 00202E
FR,SNV,Sandouville,4930N 00019E
FR,SQV,Sandrancourt,4902N 00139E
FR,SXG,Sangatte,5056N 00145E
FR,AGI,Sanguinet,4429N 00105W
FR,ILH,Sanilhac,4431N 00415E
FR,S6N,Sannes,4345N 00529E
FR,HCB,San-Nicolao,4222N 00930E
FR,SNW,Sannois,4858N 00215E
FR,YQP,Sanous,4323N 00000E
FR,MQM,Sansac-de-Marmiesse,4453N 00221E
FR,G9N,Sanssac-l'Eglise,4503N 00346E
FR,S4P,Santa-Maria-Poggio,4220N 00930E
FR,TAY,Santenay,4655N 00441E
FR,SYV,Santeny,4843N 00234E
FR,YZF,Santes,5035N 00257E
FR,QTS,Santoche,4724N 00631E
FR,8RF,Santranges,4730N 00246E
FR,RGV,Sanvensa,4417N 00203E
FR,VGM,Sanvignes-les-Mines,4640N 00418E
FR,SAK,Saone,4738N 00605E
FR,UOK,Saou,4438N 00503E
FR,SIS,Sapois,4801N 00645E
FR,SRN,Saran,4757N 00153E
FR,ZSX,Sarbazan,4401N 00019W
FR,S6C,Sarceaux,4843N 00002W
FR,SRC,Sarcelles,4900N 00223E
FR,S8Y,Sarcey,4553N 00432E
FR,SR7,Sarcey,4803N 00518E
FR,YCC,Sarcy,4912N 00349E
FR,P64,Sare,4319N 00135W
FR,SBW,Sarge-sur-Braye,4755N 00051E
FR,P8S,Sari-d'Orcino,4203N 00849E
FR,SD3,Sarlande,4527N 00107E
FR,SLC,Sarlat-la-Caneda,4453N 00113E
FR,SZP,Sarp,4301N 00035E
FR,GXG,Sarragachies,4341N 00003W
FR,RRB,Sarralbe,4900N 00701E
FR,SRF,Sarraltroff,4847N 00703E
FR,ZHN,Sarran,4525N 00156E
FR,XSN,Sarrancolin,4258N 00022E
FR,RRP,Sarras,4511N 00448E
FR,SBG,Sarrebourg,4844N 00703E
FR,SAR,Sarreguemines,4907N 00704E
FR,SSG,Sarreinsming,4905N 00706E
FR,RNI,Sarre-Union,4856N 00705E
FR,SWE,Sarrewerden,4855N 00705E
FR,SRS,Sarrians,4405N 00458E
FR,SRO,Sarrola-Carcopino,4201N 00851E
FR,ZKP,Sars-et-Rosieres,5027N 00320E
FR,EA9,Sartene,4137N 00859E
FR,SVL,Sartrouville,4857N 00210E
FR,YSZ,Sarzeau,4732N 00246W
FR,YYG,Sassangy,4643N 00438E
FR,S3S,Sassay,4724N 00126E
FR,SSS,Sassenage,4512N 00540E
FR,TO9,Sassetot-le-Malgarde,4946N 00053E
FR,S2I,Sasseville,4947N 00041E
FR,ASS,Sassierges-Saint-Germain,4646N 00154E
FR,SC8,Sathonay-Camp,4549N 00452E
FR,SBQ,Satolas-et-Bonce,4541N 00507E
FR,RUS,Saturargues,4343N 00407E
FR,UBS,Saubusse,4339N 00111W
FR,SC5,Saucats,4439N 00036W
FR,AUK,Saucourt,5005N 00136E
FR,OYY,Saudoy,4841N 00343E
FR,GQT,Saugnacq-et-Muret,4424N 00047W
FR,AGG,Saugues,4458N 00332E
FR,SJN,Saujon,4540N 00056W
FR,URH,Saulce-sur-Rhone,4441N 00446E
FR,TCE,Saulcet,4620N 00316E
FR,UYC,Saulcy,4817N 00450E
FR,S2Y,Saulcy-sur-Meurthe,4814N 00658E
FR,IEU,Saulieu,4716N 00414E
